organ_label,as_label,cell_label,sex,modality,tool,organ_id,as_id,cell_id,count,percentage_of_total
large intestine,transverse colon,Stromal 3 (KCNN3+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:stromal-3-kcnn3-,63.248,0.00735065096866628
large intestine,descending colon,MAIT cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:mait-cell,63.576,0.003902227521543549
large intestine,sigmoid colon,mLTo,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:mlto,63.72,0.004178531633032067
large intestine,sigmoid colon,Memory B,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:memory-b,63.72,0.004178531633032067
large intestine,descending colon,LEC4 (STAB2+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:lec4-stab2-,64.459,0.003956425126009432
large intestine,ascending colon,Stem cells,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:stem-cells,64.72800000000001,0.01597136169626878
large intestine,transverse colon,Adult Glia,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:adult-glia,64.764,0.03575154761076721
large intestine,sigmoid colon,Fetal venous EC,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:fetal-venous-ec,65.136,0.004271387891543891
large intestine,descending colon,Contractile pericyte (PLN+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:contractile-pericyte-pln-,65.25,0.007248711340206176
large intestine,transverse colon,LEC1 (ACKR4+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:lec1-ackr4-,67.536,0.007849000186880945
large intestine,ascending colon,LEC1 (ACKR4+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:lec1-ackr4-,67.797,0.016728624535316
large intestine,sigmoid colon,IgG plasma cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:igg-plasma-cell,67.96799999999999,0.004457100408567537
large intestine,transverse colon,TRGV2 gdT,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:trgv2-gdt,68.072,0.007911293839157778
large intestine,descending colon,Stromal 3 (KCNN3+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:stromal-3-kcnn3-,69.30999999999999,0.007699742268041226
large intestine,sigmoid colon,SELL+ CD8 T,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:sell-cd8-t,69.384,0.004549956667079361
large intestine,ascending colon,TRGV2 gdT,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:trgv2-gdt,69.72,0.007102993404363264
large intestine,descending colon,Pre-B,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:pre-b,70.64000000000001,0.004335808357270611
large intestine,sigmoid colon,Mature venous EC,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:mature-venous-ec,71.27199999999999,0.004673765011761793
large intestine,descending colon,Stromal 2 (NPY+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:stromal-2-npy-,71.52300000000001,0.004390005961736493
large intestine,ascending colon,Stromal 3 (C7+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:stromal-3-c7-,72.04400000000001,0.007339759851175374
large intestine,ascending colon,TA,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:ta,72.26100000000001,0.01783009775574834
large intestine,ascending colon,LYVE1+ Macrophage,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:lyve1-macrophage,72.376,0.007373583629291389
large intestine,ascending colon,Mature arterial EC,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:mature-arterial-ec,72.37600000000002,0.007373583629291391
large intestine,descending colon,Macrophages,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:macrophages,72.406,0.004444203566202375
large intestine,descending colon,LEC6 (ADAMTS4+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:lec6-adamts4-,72.406,0.004444203566202375
large intestine,transverse colon,Mesoderm 1 (HAND1+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:mesoderm-1-hand1-,73.836,0.04075954649787857
large intestine,transverse colon,Goblet cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:goblet-cell,74.34,0.04103776865827365
large intestine,ascending colon,NK cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:nk-cell,75.03200000000001,0.007644173854219514
large intestine,sigmoid colon,mast cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:mast-cell,75.52,0.004952333787297264
large intestine,transverse colon,SELL+ CD8 T,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:sell-cd8-t,75.57600000000001,0.008783404971033438
large intestine,descending colon,mLTo,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:mlto,75.938,0.004660993984065906
large intestine,descending colon,BEST4+ epithelial,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:best4-epithelial,76.27,0.008472938144329886
large intestine,transverse colon,Tuft,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:tuft,77.184,0.008970285927863936
large intestine,sigmoid colon,Branch A4 (IN),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:branch-a4-in-,77.40799999999999,0.005076142131979695
large intestine,descending colon,SMC (PART1/CAPN3+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:smc-part1-capn3-,77.70400000000001,0.004769389192997671
large intestine,descending colon,Branch B1 (eMN),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:branch-b1-emn-,78.587,0.004823586797463553
large intestine,ascending colon,Transitional Stromal 3 (C3+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:transitional-stromal-3-c3-,79.79400000000001,0.01968883381522789
large intestine,descending colon,L cells (PYY+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:l-cells-pyy-,80.35300000000001,0.004931982006395319
large intestine,caecum,SMC (PLPP2+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:smc-plpp2-,81.242,0.1141401624673001
large intestine,sigmoid colon,angiogenic pericyte,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:angiogenic-pericyte,81.656,0.005354710907515168
large intestine,descending colon,SELL+ CD8 T,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:sell-cd8-t,82.119,0.005040377215327084
large intestine,descending colon,Stromal 1 (CCL11+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:stromal-1-ccl11-,82.94,0.009213917525773184
large intestine,sigmoid colon,Tuft,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:tuft,83.544,0.005478519252197598
large intestine,transverse colon,myofibroblast,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:myofibroblast,84.042,0.04639354524587885
large intestine,sigmoid colon,Proximal progenitor,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:proximal-progenitor,84.488,0.005540423424538815
large intestine,transverse colon,Stromal 1 (CCL11+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:stromal-1-ccl11-,85.224,0.00990469071201643
large intestine,descending colon,Branch A2 (IPAN/IN),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:branch-a2-ipan-in-,85.65100000000001,0.005257167633190615
large intestine,descending colon,Mesothelium (RGS5+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:mesothelium-rgs5-,85.65100000000001,0.005257167633190615
large intestine,ascending colon,LEC1 (ACKR4+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:lec1-ackr4-,85.98800000000001,0.008760358532048028
large intestine,transverse colon,Contractile pericyte (PLN+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:contractile-pericyte-pln-,86.29599999999999,0.0100292780165701
large intestine,sigmoid colon,Mesothelium (RGS5+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:mesothelium-rgs5-,86.84799999999998,0.005695183855391853
large intestine,sigmoid colon,LEC6 (ADAMTS4+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:lec6-adamts4-,86.84800000000001,0.005695183855391855
large intestine,transverse colon,myofibroblast (RSPO2+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:myofibroblast-rspo2-,87.904,0.01021615897340059
large intestine,ascending colon,Branch B1 (eMN),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:branch-b1-emn-,87.98,0.008963301200744121
large intestine,sigmoid colon,Mature arterial EC,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:mature-arterial-ec,88.26399999999998,0.005788040113903677
large intestine,sigmoid colon,Colonocyte,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:colonocyte,88.308,0.05364768148192692
large intestine,sigmoid colon,Branch A2 (IPAN/IN),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:branch-a2-ipan-in-,89.67999999999999,0.005880896372415501
large intestine,ascending colon,Stem cells,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:stem-cells,89.97199999999998,0.009166243869440212
large intestine,transverse colon,NK cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:nk-cell,90.048,0.01046533358250793
large intestine,descending colon,LEC1 (ACKR4+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:lec1-ackr4-,92.21999999999998,0.01024484536082473
large intestine,sigmoid colon,Stromal 2 (NPY+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:stromal-2-npy-,94.4,0.006190417234121581
large intestine,sigmoid colon,BEST4+ epithelial,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:best4-epithelial,96.75999999999999,0.006345177664974619
large intestine,ascending colon,myofibroblast (RSPO2+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:myofibroblast-rspo2-,97.276,0.009910366987992554
large intestine,ascending colon,EECs,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:eecs,98.20800000000001,0.02423241084951125
large intestine,transverse colon,Arterial Capillary,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:arterial-capillary,99.16000000000001,0.01152432567121409
large intestine,ascending colon,BEST4+ epithelial,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:best4-epithelial,99.268,0.01011330965668865
large intestine,descending colon,LEC1 (ACKR4+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:lec1-ackr4-,100.662,0.006178526909110619
large intestine,sigmoid colon,TA,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:ta,101.277,0.0615264329103265
large intestine,ascending colon,Adult Glia,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:adult-glia,101.835,0.02512735784111252
large intestine,descending colon,Arterial Capillary,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:arterial-capillary,102.08,0.01134020618556699
large intestine,ascending colon,Tfh,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:tfh,103.509,0.02554041029877464
large intestine,descending colon,myofibroblast (RSPO2+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:myofibroblast-rspo2-,106.14,0.01179123711340205
large intestine,ascending colon,Microfold cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:microfold-cell,107.415,0.02650419936665293
large intestine,ascending colon,Stromal 3 (KCNN3+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:stromal-3-kcnn3-,107.568,0.01095890410958904
large intestine,descending colon,NK cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:nk-cell,107.726,0.006612107744837679
large intestine,descending colon,Cycling B cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:cycling-b-cell,108.609,0.006666305349303563
large intestine,transverse colon,Cycling plasma cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:cycling-plasma-cell,110.628,0.06106976420671909
large intestine,descending colon,Transitional Stromal 3 (C3+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:transitional-stromal-3-c3-,111.94,0.01243556701030926
large intestine,ascending colon,Contractile pericyte (PLN+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:contractile-pericyte-pln-,114.208,0.01163537967190935
large intestine,sigmoid colon,TRGV2 gdT,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:trgv2-gdt,117.528,0.007707069456481367
large intestine,transverse colon,SMC (PLPP2+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:smc-plpp2-,118.992,0.0138291908054569
large intestine,sigmoid colon,LEC1 (ACKR4+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:lec1-ackr4-,121.304,0.007954686145846232
large intestine,descending colon,Branch A4 (IN),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:branch-a4-in-,121.854,0.007479269416291801
large intestine,descending colon,Mature arterial EC,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:mature-arterial-ec,123.62,0.007587664625223567
large intestine,sigmoid colon,LYVE1+ Macrophage,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:lyve1-macrophage,124.136,0.008140398662869879
large intestine,sigmoid colon,Arterial Capillary,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:arterial-capillary,127.912,0.00838801535223474
large intestine,descending colon,Mature venous EC,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:mature-venous-ec,128.035,0.007858652647552979
large intestine,descending colon,myofibroblast,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:myofibroblast,129.63,0.01440077319587627
large intestine,ascending colon,Transitional Stromal 3 (C3+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:transitional-stromal-3-c3-,131.804,0.01342803991205817
large intestine,ascending colon,Arterial Capillary,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:arterial-capillary,133.132,0.01356333502452223
large intestine,descending colon,myofibroblast (RSPO2+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:myofibroblast-rspo2-,135.099,0.00829223348328004
large intestine,ascending colon,SMC (PART1/CAPN3+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:smc-part1-capn3-,138.444,0.01410451547437848
large intestine,ascending colon,Adult Glia,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:adult-glia,139.108,0.01417216303061051
large intestine,descending colon,Glia 3 (BCAN+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:glia-3-bcan-,139.514,0.008563221505609455
large intestine,sigmoid colon,Goblet cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:goblet-cell,139.689,0.08486197149215122
large intestine,descending colon,BEST2+ Goblet cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:best2-goblet-cell,141.52,0.01572164948453606
large intestine,transverse colon,EECs,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:eecs,142.04,0.01650781785336072
large intestine,transverse colon,Transitional Stromal 3 (C3+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:transitional-stromal-3-c3-,144.72,0.01681928611474488
large intestine,ascending colon,Activated T,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:activated-t,144.801,0.03572903758777369
large intestine,sigmoid colon,Stromal 3 (C7+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:stromal-3-c7-,145.848,0.009564194626717842
large intestine,sigmoid colon,L cells (PYY+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:l-cells-pyy-,147.264,0.009657050885229664
large intestine,sigmoid colon,STAT1+ Naive B,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:stat1-naive-b,148.208,0.009718955057570882
large intestine,transverse colon,BEST4+ epithelial,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:best4-epithelial,148.472,0.01725534168068271
large intestine,descending colon,Stromal 3 (KCNN3+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:stromal-3-kcnn3-,149.227,0.009159395154734164
large intestine,ascending colon,myofibroblast (RSPO2+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:myofibroblast-rspo2-,152.334,0.03758777364725324
large intestine,descending colon,LYVE1+ Macrophage,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:lyve1-macrophage,152.759,0.009376185572597692
large intestine,sigmoid colon,Contractile pericyte (PLN+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:contractile-pericyte-pln-,153.4,0.01005942800544757
large intestine,descending colon,Tuft,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:tuft,155.408,0.009538778385995343
large intestine,descending colon,Tfh,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:tfh,158.34,0.01759020618556699
large intestine,sigmoid colon,Cycling B cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:cycling-b-cell,159.536,0.01046180512566547
large intestine,descending colon,Adult Glia,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:adult-glia,163.85,0.01820231958762884
large intestine,descending colon,Stem cells,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:stem-cells,164.238,0.01008075443065417
large intestine,ascending colon,EECs,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:eecs,166.0,0.01691188905800778
large intestine,ascending colon,myofibroblast,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:myofibroblast,167.679,0.04137408784248938
large intestine,sigmoid colon,NK cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:nk-cell,177.472,0.01163798440014857
large intestine,sigmoid colon,Stromal 3 (KCNN3+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:stromal-3-kcnn3-,177.472,0.01163798440014857
large intestine,descending colon,EECs,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:eecs,178.93,0.0198775773195876
large intestine,descending colon,Contractile pericyte (PLN+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:contractile-pericyte-pln-,180.132,0.01105631131104005
large intestine,sigmoid colon,Transitional Stromal 3 (C3+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:transitional-stromal-3-c3-,181.248,0.01188560108951344
large intestine,descending colon,Transitional Stromal 3 (C3+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:transitional-stromal-3-c3-,185.43,0.01138149693783535
large intestine,sigmoid colon,Stem cells,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:stem-cells,188.8,0.01238083446824316
large intestine,descending colon,Distal progenitor,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:distal-progenitor,197.792,0.01214026340035771
large intestine,transverse colon,Adult Glia,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:adult-glia,199.392,0.02317323864698183
large intestine,descending colon,Arterial Capillary,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:arterial-capillary,200.441,0.01230285621375535
large intestine,descending colon,Stromal 1 (CCL11+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:stromal-1-ccl11-,201.324,0.01235705381822124
large intestine,sigmoid colon,Branch B1 (eMN),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:branch-b1-emn-,209.568,0.01374272625974991
large intestine,sigmoid colon,Stromal 1 (CCL11+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:stromal-1-ccl11-,211.928,0.01389748669060295
large intestine,descending colon,TRGV2 gdT,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:trgv2-gdt,218.101,0.01338680830307301
large intestine,ascending colon,Tfh,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:tfh,220.448,0.02245898866903432
large intestine,ascending colon,myofibroblast,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:myofibroblast,225.428,0.02296634534077456
large intestine,descending colon,Microfold cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:microfold-cell,230.26,0.02557989690721646
large intestine,transverse colon,Tfh,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:tfh,237.448,0.02759608795863697
large intestine,ascending colon,Microfold cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:microfold-cell,240.7,0.02452223913411127
large intestine,ascending colon,Goblet cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:goblet-cell,245.52,0.06058102712377812
large intestine,descending colon,Stem cells,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:stem-cells,258.97,0.02876932989690718
large intestine,transverse colon,BEST2+ Goblet cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:best2-goblet-cell,261.032,0.03033700865881762
large intestine,descending colon,Proximal progenitor,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:proximal-progenitor,263.134,0.01615088613083302
large intestine,ascending colon,Colonocyte,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:colonocyte,268.677,0.06629491945477084
large intestine,transverse colon,myofibroblast,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:myofibroblast,269.072,0.03127141344297011
large intestine,sigmoid colon,Adult Glia,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:adult-glia,271.4,0.01779744954809954
large intestine,transverse colon,Stem cells,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:stem-cells,271.752,0.03158288170435428
large intestine,descending colon,Adult Glia,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:adult-glia,273.73,0.01680125738442361
large intestine,transverse colon,Microfold cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:microfold-cell,276.576,0.03214352457484577
large intestine,sigmoid colon,Mesoderm 1 (HAND1+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:mesoderm-1-hand1-,285.318,0.1733325314247908
large intestine,ascending colon,Mesoderm 1 (HAND1+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:mesoderm-1-hand1-,285.975,0.07056312818394611
large intestine,descending colon,BEST2+ Goblet cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:best2-goblet-cell,307.284,0.01886076635412715
large intestine,sigmoid colon,Cycling plasma cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:cycling-plasma-cell,315.018,0.1913754736272326
large intestine,ascending colon,Cycling plasma cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:cycling-plasma-cell,316.107,0.07799807242186434
large intestine,descending colon,Colonocyte,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:colonocyte,320.4499999999999,0.03559922680412366
large intestine,transverse colon,SMC (PLPP2+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:smc-plpp2-,329.364,0.1818181818181819
large intestine,descending colon,myofibroblast,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:myofibroblast,333.774,0.02048669448810363
large intestine,ascending colon,SMC (PLPP2+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:smc-plpp2-,336.648,0.03429731100963977
large intestine,sigmoid colon,Microfold cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:microfold-cell,338.424,0.02219264578432587
large intestine,sigmoid colon,Tfh,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:tfh,343.616,0.02253311873220255
